PC1_NPC,PC1_DAN,Group
0.087143812,-0.03308648,C
0.054474867,-0.065774129,C
0.005335823,-0.114940912,C
0.098928467,-0.021460128,C
0.052258,-0.068331982,C
0.045870785,-0.07563223,C
0.083544394,-0.038259166,C
0.076541489,-0.045266464,C
0.024133388,-0.097677221,C
0.037223023,-0.084616091,C
0.047981612,-0.074372307,C
0.029552403,-0.093093468,C
0.083484851,-0.039235749,C
0.04400499,-0.078768694,C
0.042869428,-0.080105853,C
0.074603065,-0.048565637,C
-0.006219306,-0.129476366,C
0.050443749,-0.072944831,C
0.079157286,-0.044427671,C
0.048856942,-0.074904364,C
0.033623184,-0.090686149,C
0.003394171,-0.120934217,C
0.077012038,-0.047571214,C
0.052464086,-0.072460233,C
0.044684676,-0.080290908,C
0.11113664,-0.013858912,C
0.096698452,-0.028519103,C
0.0741533,-0.051122617,C
0.070538048,-0.054742832,C
0.034595431,-0.090798471,C
0.097710395,-0.027958794,C
0.06271274,-0.063089596,C
0.050584998,-0.07549453,C
0.078189785,-0.047970254,C
0.059528521,-0.066799329,C
0.029528127,-0.096962639,C
0.120246241,-0.006321868,C
0.003519964,-0.123102313,C
0.055084224,-0.071698861,C
0.039910263,-0.087122725,C
0.064283245,-0.062856159,C
0.075601396,-0.051593223,C
0.049458306,-0.077804597,C
0.016275768,-0.11106321,C
0.07749679,-0.049869109,C
0.072853932,-0.054562591,C
0.02825013,-0.100263155,C
0.053099234,-0.075766144,C
0.037220382,-0.09169038,C
0.063888598,-0.065138107,C
0.041206818,-0.087825647,C
0.078375406,-0.050702147,C
0.055413075,-0.073670066,C
0.060581043,-0.068655747,C
0.050461956,-0.078820579,C
0.081838022,-0.047787473,C
0.042891709,-0.087460131,C
0.087047964,-0.043677593,C
0.011734658,-0.119036178,C
0.056430709,-0.074508941,C
0.055202416,-0.075917393,C
0.09921873,-0.032154258,C
0.057391333,-0.074009563,C
0.062994789,-0.068684759,C
0.077747342,-0.054067915,C
0.079631967,-0.052235797,C
0.032484202,-0.099390526,C
0.128967761,-0.003535825,C
0.102283627,-0.030263336,C
0.021551999,-0.111206516,C
0.049650011,-0.083169264,C
0.06626634,-0.067005826,C
0.113227648,-0.020123632,C
0.08042173,-0.052990747,C
0.085800322,-0.047612328,C
0.032274096,-0.101164647,C
0.059246637,-0.075133501,C
0.097558905,-0.03686871,C
0.057572158,-0.076989465,C
0.052430865,-0.08250602,C
0.008517044,-0.126466214,C
0.056180395,-0.078809016,C
0.06015291,-0.074945351,C
0.034435584,-0.100736994,C
0.120836322,-0.014539316,C
0.130392402,-0.005462635,C
0.00442822,-0.131742902,C
0.097389906,-0.038856318,C
0.046853082,-0.089578997,C
0.053336361,-0.083423715,C
0.061352445,-0.075600702,C
0.035210081,-0.101866082,C
0.078259698,-0.05948612,C
0.074270401,-0.063475523,C
0.090711948,-0.04788651,C
0.054229012,-0.084521165,C
0.062248698,-0.076622816,C
0.066837703,-0.072427061,C
0.055579266,-0.083718548,C
0.070154255,-0.069173453,C
0.041594308,-0.097999451,C
0.048372355,-0.091430709,C
0.07344901,-0.066402281,C
0.119283895,-0.020612883,C
0.071959114,-0.068607682,C
0.068716603,-0.071860928,C
0.0614322,-0.079161924,C
0.080277539,-0.060387007,C
0.119327888,-0.021444867,C
0.059790691,-0.081511201,C
0.098524818,-0.043221656,C
0.085294242,-0.056578185,C
0.082402658,-0.059505828,C
0.050580051,-0.091679668,C
0.057928244,-0.084727511,C
0.085289352,-0.057426513,C
0.08691119,-0.056080333,C
0.101027734,-0.042119666,C
0.058578043,-0.085400026,C
0.048455073,-0.096027273,C
0.047337988,-0.097805165,C
0.054991022,-0.090306944,C
0.079168712,-0.06634458,C
0.079750386,-0.065881433,C
0.101149895,-0.044652298,C
0.06790891,-0.077895598,C
0.0794532,-0.06692132,C
0.042394839,-0.104605563,C
0.078350126,-0.069359165,C
0.078247115,-0.069795571,C
0.073300766,-0.075694151,C
0.050442241,-0.099279211,C
0.064939712,-0.085333054,C
0.090546066,-0.059774337,C
0.059330291,-0.09214489,C
0.074072263,-0.07751504,C
0.093362039,-0.058642611,C
0.03773507,-0.114297868,C
0.08262777,-0.070029963,C
0.078893361,-0.073945531,C
0.056048797,-0.096876125,C
0.068460296,-0.084690393,C
0.106713406,-0.046459516,C
0.060177449,-0.09312299,C
0.067021958,-0.08649287,C
0.05683003,-0.097247394,C
0.120472413,-0.033656467,C
0.082894045,-0.071274824,C
0.070185062,-0.084579786,C
0.068433304,-0.086558735,C
0.082045786,-0.073003065,C
0.063915934,-0.091915658,C
0.049953966,-0.105911809,C
0.041952918,-0.114579699,C
0.059282791,-0.097644335,C
0.047345056,-0.109586049,C
0.07744815,-0.079508,C
0.095464396,-0.061881191,C
0.068220515,-0.089129981,C
0.053020045,-0.104425584,C
0.096276602,-0.061312591,C
0.03823627,-0.12086557,C
0.056034883,-0.103435947,C
0.048152342,-0.112729111,C
0.079562124,-0.08340669,C
0.067894689,-0.095189789,C
0.053824461,-0.109456929,C
0.085383995,-0.078976357,C
0.077656407,-0.087058037,C
0.041822206,-0.123577097,C
0.073276749,-0.092710234,C
0.065341868,-0.101624248,C
0.092161819,-0.075270944,C
0.084851274,-0.082653203,C
0.085456051,-0.082508023,C
0.062233422,-0.106475772,C
0.070691507,-0.099579358,C
0.090930785,-0.079805368,C
0.103773896,-0.068811052,C
0.102253751,-0.071307003,C
0.084761947,-0.088945655,C
0.074435115,-0.100834514,C
0.07042073,-0.10591108,C
0.078169946,-0.098429386,C
0.065126994,-0.111810436,C
0.068474864,-0.112644094,C
0.069288397,-0.111963175,C
0.094768449,-0.086714543,C
0.104101058,-0.083569273,C
0.087527976,-0.10118902,C
0.093661889,-0.097851693,C
